,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,h0,h1,h2,h3,wind_mag,measurementValue_vol_1m,measurementValue_vol_5m,measurementUnit_vol
113,18.65,-136.18,2011-05-21 12:00:00,2011,5,21,0.15,5,0.0,g m-2,577903311559065599,582398115093413887,586899515697528831,591402634288562175,4.897415637969971,0.0,0.0,gm-3
114,18.06,-57.8,2011-06-26 12:00:00,2011,6,26,0.15,5,0.0,g m-2,578149602163687423,582635609605013503,587138109720756223,591641228311789567,5.81502628326416,0.0,0.0,gm-3
115,18.03,-133.26,2011-05-22 12:00:00,2011,5,22,0.15,5,0.0,g m-2,577903311559065599,582376124860858367,586878624976601087,591382018445541375,6.759799003601074,0.0,0.0,gm-3
116,17.43,-59.83,2011-06-25 12:00:00,2011,6,25,0.15,5,7.02512636436891e-07,g m-2,578149602163687423,582626813511991295,587128214116106239,591631470146093055,7.0403571128845215,2.204868836287652e-06,4.940529170916309e-07,gm-3
117,17.4,-130.61,2011-05-23 12:00:00,2011,5,23,0.15,5,1.0405023114607038e-05,g m-2,577903311559065599,582376124860858367,586878075220787199,591381193811820543,4.505226135253906,1.3042075507824441e-05,2.608476544176885e-06,gm-3
118,16.63,-127.54,2011-05-24 12:00:00,2011,5,24,0.15,5,6.999461579878469e-07,g m-2,577903311559065599,582402513139924991,586905013255667711,591408200566177791,4.576005458831787,8.970744315339084e-07,1.7942225009217932e-07,gm-3
119,16.11,-25.97,2010-12-25 12:00:00,2010,12,25,0.15,5,0.0,g m-2,578008864675332095,582503668209680383,587003969302167551,591507087893200895,5.4326629638671875,0.0,0.0,gm-3
120,15.91,-124.47,2011-05-25 12:00:00,2011,5,25,0.15,5,7.701326751002784e-06,g m-2,577903311559065599,582402513139924991,586902264476598271,591405726665015295,2.5981743335723877,7.701636685237214e-06,1.5403273370474428e-06,gm-3
121,15.53,-67.01,2011-06-23 12:00:00,2011,6,23,0.15,5,0.0,g m-2,577832942814887935,582318950256214015,586819251348701183,591322507378687999,3.783362627029419,0.0,0.0,gm-3
122,15.31,-122.0,2011-05-26 12:00:00,2011,5,26,0.15,5,1.342013019529294e-05,g m-2,577903311559065599,582402513139924991,586905563011481599,591408750321991679,2.5497593879699707,1.342041379003e-05,2.684082758006e-06,gm-3
123,15.07,-69.3,2011-06-22 12:00:00,2011,6,22,0.15,5,5.988409529942044e-07,g m-2,578290339652042751,582785143186391039,586820350860328959,591791586526887935,5.813111305236816,1.2243402775367266e-06,2.4791349790772125e-07,gm-3
124,15.0,-160.82,2011-05-06 12:00:00,2011,5,6,0.15,5,0.0,g m-2,578114417791598591,582613619372457983,587114470220759039,591617932409176063,7.0122551918029785,0.0,0.0,gm-3
125,14.54,-118.78,2011-05-27 12:00:00,2011,5,27,0.15,5,4.03473729917498e-05,g m-2,578431077140398079,582917084581724159,587417385674211327,591920847862628351,4.29412317276001,4.7579801538480905e-05,9.515993746782963e-06,gm-3
126,14.52,-26.0,2010-12-26 12:00:00,2010,12,26,0.15,5,5.3764192139738e-06,g m-2,578008864675332095,582503668209680383,586988026383564799,591507294051631103,2.9083282947540283,5.381430598541197e-06,1.0762861197082395e-06,gm-3
127,13.8,-115.76,2011-05-28 12:00:00,2011,5,28,0.15,5,4.0215489560886533e-05,g m-2,578431077140398079,582917084581724159,587416835918397439,591920160667860991,3.952882766723633,4.382322580596447e-05,8.764645677536947e-06,gm-3
128,13.21,-113.26,2011-05-29 12:00:00,2011,5,29,0.15,5,2.5387578869526853e-05,g m-2,578431077140398079,582917084581724159,587417935430025215,591921054021058559,2.8241496086120605,2.539918889910185e-05,5.07983777982037e-06,gm-3
129,12.5,-25.99,2010-12-27 12:00:00,2010,12,27,0.15,5,5.5668420097950326e-05,g m-2,578008864675332095,582486076023635967,586988026383564799,591491213694074879,2.3347067832946777,5.566845247502399e-05,1.1133690495004798e-05,gm-3
130,12.5,-110.39,2011-05-30 12:00:00,2011,5,30,0.15,5,3.332282385195338e-05,g m-2,578431077140398079,582252979558547455,586754929918476287,591258323387416575,1.5783648490905762,3.332282385195338e-05,6.664564770390676e-06,gm-3
131,12.0,-108.08,2011-05-31 12:00:00,2011,5,31,0.15,5,0.00013034593437945784,g m-2,578431077140398079,582912686535213055,587414087139327999,591917411888791551,0.0,0.00013034593437945784,2.606918687589157e-05,gm-3
132,11.6,-162.42,2011-05-05 12:00:00,2011,5,5,0.15,5,1.6044681391216039e-06,g m-2,578466261512486911,582961065046835199,587463565162577919,591966683753611263,2.7961673736572266,1.6050355379014547e-06,3.2100710758029097e-07,gm-3
133,11.35,-105.01,2011-06-01 12:00:00,2011,6,1,0.15,5,5.144458281444582e-05,g m-2,578395892768309247,582895094349168639,587395945197469695,591899063788503039,2.5109689235687256,5.144520719378609e-05,1.0289041438757217e-05,gm-3
134,10.76,-102.44,2011-06-02 12:00:00,2011,6,2,0.15,5,0.0,g m-2,578395892768309247,582895094349168639,587394845685841919,591898170435305471,2.978381395339966,0.0,0.0,gm-3
135,10.09,-99.25,2011-06-03 12:00:00,2011,6,3,0.15,5,0.0001715286088325095,g m-2,578395892768309247,582895094349168639,587395395441655807,591898857630072831,1.8734577894210815,0.0001715286088325428,3.430572176650856e-05,gm-3
136,9.56,-25.99,2010-12-28 12:00:00,2010,12,28,0.15,5,5.000000000000001e-07,g m-2,578008864675332095,582486076023635967,586986377116123135,591489770585063423,2.0877044200897217,5.00000000541816e-07,1.0000000010836321e-07,gm-3
137,9.45,-96.35,2011-06-04 12:00:00,2011,6,4,0.15,5,9.835746704127945e-05,g m-2,578395892768309247,582868706070102015,587371755941658623,591874943252168703,1.8440219163894653,9.83574670412836e-05,1.9671493408256718e-05,gm-3
138,9.2,-163.5,2011-05-04 12:00:00,2011,5,4,0.15,5,9.10003009932778e-05,g m-2,578466261512486911,582961065046835199,587461366139322367,591964897047216127,1.9458656311035156,9.100030099378753e-05,1.8200060198757507e-05,gm-3
139,8.75,-93.15,2011-06-05 12:00:00,2011,6,5,0.15,5,0.0,g m-2,578395892768309247,582868706070102015,587371206185844735,591874737093738495,1.3988063335418701,0.0,0.0,gm-3
140,8.14,-90.37,2011-06-06 12:00:00,2011,6,6,0.15,5,1.6982771101780866e-06,g m-2,578395892768309247,582890696302657535,587392096906772479,591895627814666239,1.7824119329452515,1.698277110178089e-06,3.396554220356178e-07,gm-3
141,7.32,-26.0,2010-12-29 12:00:00,2010,12,29,0.15,5,0.0,g m-2,578677367745019903,582486076023635967,586986377116123135,591489701865586687,1.5196839570999146,0.0,0.0,gm-3
142,7.22,-87.96,2011-06-07 12:00:00,2011,6,7,0.15,5,5.824099722991692e-06,g m-2,578395892768309247,582890696302657535,587375054476541951,591878447945482239,1.8982234001159668,5.8240997229954826e-06,1.1648199445990964e-06,gm-3
143,7.0,-164.38,2011-05-03 12:00:00,2011,5,3,0.15,5,8.014764039019229e-07,g m-2,578466261512486911,582961065046835199,587462465650950143,591965652961460223,1.7936021089553833,8.014764039019248e-07,1.6029528078038496e-07,gm-3
144,5.91,-84.79,2011-06-08 12:00:00,2011,6,8,0.15,5,0.0,g m-2,578290339652042751,582771949046857727,587272799895158783,591775918486192127,3.1454989910125732,0.0,0.0,gm-3
145,4.99,-26.0,2010-12-30 12:00:00,2010,12,30,0.15,5,0.0,g m-2,578677367745019903,583154579093323775,587655979697438719,592159510605332479,3.473454475402832,0.0,0.0,gm-3
146,3.75,-165.77,2011-05-02 12:00:00,2011,5,2,0.15,5,1.1010718398440967e-06,g m-2,578466261512486911,582943472860790783,587446522732347391,591949778762334207,2.8576395511627197,1.1017474120285622e-06,2.2034948240571243e-07,gm-3
147,2.46,-26.01,2010-12-31 12:00:00,2010,12,31,0.15,5,4.203643157403084e-06,g m-2,578677367745019903,583154579093323775,587657628964880383,592160953714343935,0.0,4.203643157403084e-06,8.407286314806168e-07,gm-3
148,1.6,-166.85,2011-05-01 12:00:00,2011,5,1,0.15,5,0.0,g m-2,578466261512486911,582943472860790783,587444323709091839,591947854616985599,6.439085960388184,0.0,0.0,gm-3
149,0.18,-26.02,2011-01-01 12:00:00,2011,1,1,0.15,5,0.0,g m-2,578677367745019903,583154579093323775,587657628964880383,592161022433820671,4.290298938751221,0.0,0.0,gm-3
150,-1.37,-168.35,2011-04-30 12:00:00,2011,4,30,0.15,5,0.0,g m-2,578466261512486911,582952268953812991,587452020290486271,591955413759426559,0.0,0.0,0.0,gm-3
151,-3.03,-27.33,2011-01-02 12:00:00,2011,1,2,0.15,5,1.707655005195704e-06,g m-2,578677367745019903,583172171279368191,587673571883483135,592176965352423423,5.469150066375732,3.045598254762483e-06,6.117553076827414e-07,gm-3
152,-3.41,-169.46,2011-04-29 12:00:00,2011,4,29,0.15,5,0.0,g m-2,578466261512486911,582952268953812991,587453119802114047,591955276320473087,7.128113269805908,0.0,0.0,gm-3
153,-4.78,-28.17,2011-01-03 12:00:00,2011,1,3,0.15,5,1.629592601849536e-05,g m-2,578677367745019903,583172171279368191,587671922616041471,592175041207074815,4.667539119720459,2.1520419497493743e-05,4.304427398670976e-06,gm-3
154,-5.75,-170.75,2011-04-28 12:00:00,2011,4,28,0.15,5,0.0,g m-2,579205133326352383,583691140767678463,588191991615979519,592695247645966335,7.507839202880859,0.0,0.0,gm-3
155,-7.04,-171.47,2011-04-27 12:00:00,2011,4,27,0.15,5,0.0,g m-2,579205133326352383,583691140767678463,588191991615979519,592695385084919807,9.294952392578125,0.0,0.0,gm-3
156,-7.28,-29.32,2011-01-04 12:00:00,2011,1,4,0.15,5,7.983193277310925e-07,g m-2,578677367745019903,583172171279368191,587674121639297023,592177240230330367,6.139878749847412,1.8513888382325285e-06,3.8037751070541935e-07,gm-3
157,-9.13,-30.19,2011-01-05 12:00:00,2011,1,5,0.15,5,1.011378002528448e-07,g m-2,579381055186796543,583871460674633727,588374510546190335,592877904015130623,5.916284084320068,2.1530171995343798e-07,4.376022333745875e-08,gm-3
158,-9.45,-172.35,2011-04-26 12:00:00,2011,4,26,0.15,5,9.120627656096759e-07,g m-2,579205133326352383,583691140767678463,588194190639235071,592697584108175359,7.549404144287109,3.2772352887492043e-06,7.955208824711145e-07,gm-3
159,-11.08,-172.64,2011-04-25 12:00:00,2011,4,25,0.15,5,0.0,g m-2,579205133326352383,583677946628145151,588179347232260095,592682465823293439,8.39555835723877,0.0,0.0,gm-3
160,-11.64,-31.37,2011-01-06 12:00:00,2011,1,6,0.15,5,3.394940233306128e-06,g m-2,579381055186796543,583871460674633727,587749987941613567,592253518849507327,4.8425116539001465,4.763220861274706e-06,9.528782163605931e-07,gm-3
161,-13.54,-173.37,2011-04-24 12:00:00,2011,4,24,0.15,5,1.298327578035074e-06,g m-2,579205133326352383,583677946628145151,588177697964818431,592681022714281983,8.58966064453125,5.7196750913181515e-06,1.7185571591406522e-06,gm-3
162,-13.74,-32.38,2011-01-07 12:00:00,2011,1,7,0.15,5,5.940594059405958e-07,g m-2,579381055186796543,583880256767655935,588372311522934783,592875567552921599,4.085368633270264,6.654268623500544e-07,1.3308541819335836e-07,gm-3
163,-15.83,-33.4,2011-01-08 12:00:00,2011,1,8,0.15,5,0.0,g m-2,579381055186796543,583880256767655935,588382756883398655,592886287791292415,4.047529697418213,0.0,0.0,gm-3
164,-15.91,-174.5,2011-04-23 12:00:00,2011,4,23,0.15,5,1.3964686998394857e-05,g m-2,579205133326352383,583677946628145151,588179896988073983,592683221737537535,7.571600914001465,5.0445659978695e-05,1.2293556130491819e-05,gm-3
165,-18.42,-34.64,2011-01-09 12:00:00,2011,1,9,0.15,5,1.4530655391120508e-05,g m-2,579381055186796543,583880256767655935,588380557860143103,592884088768036863,3.9079840183258057,1.5701950036528644e-05,3.1403901031873004e-06,gm-3
166,-18.57,-175.83,2011-04-22 12:00:00,2011,4,22,0.15,5,4.895779500430664e-06,g m-2,579205133326352383,583695538814189567,588195839906676735,592699164656140287,8.590338706970215,2.1570237764076895e-05,6.482071424469571e-06,gm-3
167,-20.66,-176.93,2011-04-21 12:00:00,2011,4,21,0.15,5,4.24503648396402e-05,g m-2,579205133326352383,583695538814189567,588202986732257279,592706517640151039,9.771944046020508,0.00021625554474406452,8.49812790653156e-05,gm-3
168,-21.09,-35.97,2011-01-10 12:00:00,2011,1,10,0.15,5,1.0050251256281398e-06,g m-2,579381055186796543,583862664581611519,588381657371770879,592884982121234431,6.603482246398926,2.750111674686382e-06,5.854991847074882e-07,gm-3
169,-22.95,-36.92,2011-01-11 12:00:00,2011,1,11,0.15,5,2.3102193246194264e-05,g m-2,579381055186796543,583862664581611519,588365714453168127,592869039202631679,9.103479385375977,0.00010938615088546168,3.695799320124743e-05,gm-3
170,-23.38,-178.21,2011-04-20 12:00:00,2011,4,20,0.15,5,0.0,g m-2,579205133326352383,584254090721099775,588755491325214719,593259022233108479,7.803280830383301,0.0,0.0,gm-3
171,-24.32,-36.22,2011-01-19 12:00:00,2011,1,19,0.15,5,1.3694484654851902e-05,g m-2,579381055186796543,583862664581611519,588362415918284799,592865946826178559,5.90604829788208,2.9036767546754458e-05,5.899350180899391e-06,gm-3
172,-24.81,-33.46,2011-01-20 12:00:00,2011,1,20,0.15,5,0.0003197718793573427,g m-2,579381055186796543,583862664581611519,588362415918284799,592865603228794879,8.085257530212402,0.0012902388859211407,0.00034738395183780025,gm-3
173,-25.43,-30.07,2011-01-21 12:00:00,2011,1,21,0.15,5,5.1436479772888634e-05,g m-2,579381055186796543,583867062628122623,588370112499679231,592873231090712575,9.521077156066895,0.0002555427449944678,9.49637730082716e-05,gm-3
174,-25.49,-179.52,2011-04-19 12:00:00,2011,4,19,0.15,5,2.4846756949394172e-05,g m-2,579768083279773695,584254090721099775,588753842057773055,593257098087759871,9.627443313598633,0.00012480169889219768,4.749779873895951e-05,gm-3
175,-25.87,-27.57,2011-01-22 12:00:00,2011,1,22,0.15,5,0.00023905661867284366,g m-2,579381055186796543,583867062628122623,588369012988051455,592872269018038271,10.283814430236816,0.0012723132133980366,0.0005574035779256862,gm-3
176,-26.45,-105.4,2012-03-21 12:00:00,2012,3,21,0.15,5,1.4994644769725096e-05,g m-2,579697714535596031,584073770814144511,588574621662445567,593078015131385855,4.124198913574219,1.6945195015485414e-05,3.3890408687300057e-06,gm-3
177,-26.46,-24.21,2011-01-23 12:00:00,2011,1,23,0.15,5,0.00026865690882400107,g m-2,579381055186796543,583867062628122623,588369562743865343,592872956212805631,8.185530662536621,0.001104772983922845,0.00030378525657938674,gm-3
178,-26.8,-107.13,2012-03-21 12:00:00,2012,3,21,0.15,5,2.9126213592233004e-07,g m-2,579592161419329535,584073770814144511,588576820685701119,593080145435164671,3.993407964706421,3.1993570099424024e-07,6.398714683967844e-08,gm-3
179,-26.94,-21.4,2011-01-24 12:00:00,2011,1,24,0.15,5,0.0004751040746490098,g m-2,579381055186796543,583858266535100415,588359667139215359,592862785730248703,5.2177205085754395,0.0007673539822501773,0.0001537216753652362,gm-3
180,-26.95,-38.13,2013-03-01 12:00:00,2013,3,1,0.15,5,2.6000000000000014e-06,g m-2,579451423930974207,583862664581611519,588451476360134655,592954732390121471,8.3138427734375,1.094220336401147e-05,3.092945471859911e-06,gm-3
181,-27.04,-108.26,2012-03-21 12:00:00,2012,3,21,0.15,5,2.3038385712628973e-05,g m-2,579592161419329535,584073770814144511,588576820685701119,593080007996211199,3.8939096927642822,2.483259026787735e-05,4.966518176145933e-06,gm-3
182,-27.1,-109.6,2012-03-27 12:00:00,2012,3,27,0.15,5,0.0001794964458515025,g m-2,579592161419329535,584073770814144511,588575721174073343,593078977204060159,5.6112494468688965,0.00033876775700455276,6.822255518610211e-05,gm-3
183,-27.12,-103.38,2012-03-20 12:00:00,2012,3,20,0.15,5,0.00023546785421785433,g m-2,579697714535596031,584192518069944319,588692819162431487,593196143911895039,2.3580615520477295,0.00023546807080796178,4.7093614161592356e-05,gm-3
184,-27.55,-18.09,2011-01-25 12:00:00,2011,1,25,0.15,5,0.0011144155378974268,g m-2,579873636396040191,584372837976899583,588874788336828415,593378250525245439,5.299975395202637,0.0018588072426331931,0.0003726157875123037,gm-3
185,-27.98,63.25,2011-02-25 12:00:00,2011,2,25,0.15,5,2.8427328633568283e-05,g m-2,579486608303063039,583985809883922431,588487210488037375,592990603956977663,11.00924301147461,0.00015879424730925367,7.988514180575731e-05,gm-3
186,-28.13,-14.78,2011-01-26 12:00:00,2011,1,26,0.15,5,0.0008086735019108697,g m-2,579873636396040191,584364041883877375,588864892732178431,593368080042688511,6.80684757232666,0.0023643861964495914,0.000514411488490979,gm-3
187,-28.14,66.49,2011-02-26 12:00:00,2011,2,26,0.15,5,0.0001351277513549386,g m-2,579486608303063039,583985809883922431,588470168057806847,592973561526747135,2.1572625637054443,0.00013512775252602112,2.7025550505204223e-05,gm-3
188,-28.41,179.14,2011-04-18 12:00:00,2011,4,18,0.15,5,0.0,g m-2,579768083279773695,584254090721099775,588756041081028607,593259297111015423,10.700483322143555,0.0,0.0,gm-3
189,-28.65,-11.81,2011-01-27 12:00:00,2011,1,27,0.15,5,0.0007461852472207566,g m-2,579873636396040191,584364041883877375,588865442487992319,593368904676409343,4.53568696975708,0.0009441983925057183,0.00018884535358914,gm-3
190,-29.1,-9.14,2011-01-28 12:00:00,2011,1,28,0.15,5,7.893879056047197e-05,g m-2,579873636396040191,584364041883877375,588864342976364543,593367667725828095,7.321201324462891,0.00026780963307582655,6.255965267558141e-05,gm-3
191,-29.35,69.39,2011-02-27 12:00:00,2011,2,27,0.15,5,0.0002499846770638736,g m-2,579486608303063039,583968217697878015,588470717813620735,592973355368316927,7.692461013793945,0.0009288152733328929,0.00023139153739856256,gm-3
192,-29.56,72.43,2011-02-28 12:00:00,2011,2,28,0.15,5,0.0001752304219482551,g m-2,579486608303063039,583968217697878015,588470717813620735,592973905124130815,0.0,0.0001752304219482551,3.504608438965102e-05,gm-3
193,-29.58,96.37,2011-03-07 12:00:00,2011,3,7,0.15,5,6.312926468483082e-06,g m-2,579556977047240703,584038586442055679,588541086557798399,593044273868308479,4.194011688232422,7.254600396003673e-06,1.4509218584965822e-06,gm-3
194,-29.65,92.97,2011-03-06 12:00:00,2011,3,6,0.15,5,4.1958041958041915e-06,g m-2,579556977047240703,584038586442055679,588540536801984511,593033897227321343,5.212615489959717,6.763311538000234e-06,1.354825575802642e-06,gm-3
195,-29.69,89.69,2011-03-05 12:00:00,2011,3,5,0.15,5,4.10294983321342e-05,g m-2,579556977047240703,584056178628100095,588557579232215039,593059735750574079,6.128771781921387,9.475507028120979e-05,1.945571622945543e-05,gm-3
196,-29.75,86.25,2011-03-04 12:00:00,2011,3,4,0.15,5,6.977706290319793e-05,g m-2,579556977047240703,584056178628100095,588557029476401151,593059185994760191,7.1733269691467285,0.0002274482695738528,5.193730787174753e-05,gm-3
197,-29.77,-5.31,2011-01-29 12:00:00,2011,1,29,0.15,5,0.000703133323564147,g m-2,579873636396040191,584368439930388479,588869290778689535,593372752967106559,4.194913864135742,0.0008081974338863098,0.0001616396869868175,gm-3
198,-29.8,82.62,2011-03-03 12:00:00,2011,3,3,0.15,5,0.00013907545400710617,g m-2,579486608303063039,583972615744389119,588472916836876287,592976104147386367,6.423869609832764,0.0003577320022351853,7.494971718157821e-05,gm-3
199,-29.84,79.84,2011-03-02 12:00:00,2011,3,2,0.15,5,0.00015050584002705206,g m-2,579486608303063039,583972615744389119,588472367081062399,592975554391572479,4.3802313804626465,0.00018177170282494134,3.6354631837182324e-05,gm-3
200,-29.89,76.08,2011-03-01 12:00:00,2011,3,1,0.15,5,0.0001999580297988429,g m-2,579486608303063039,583972615744389119,588475665615945727,592978852926455807,4.555384159088135,0.000254595680467995,5.092092069329655e-05,gm-3
201,-29.93,99.99,2011-03-08 12:00:00,2011,3,8,0.15,5,2.9917405934536504e-07,g m-2,579556977047240703,584042984488566783,588542735825240063,593046266733133823,4.77181339263916,4.094095788265453e-07,8.189496543100616e-08,gm-3
202,-30.01,-102.5,2012-03-28 12:00:00,2012,3,28,0.15,5,0.00041006696064020844,g m-2,579697714535596031,584192518069944319,588692269406617599,593195594156081151,4.892512321472168,0.000585788627312106,0.00011719618692887014,gm-3
203,-30.06,61.42,2011-02-24 12:00:00,2011,2,24,0.15,5,0.00042917129323078335,g m-2,579486608303063039,584544361790832639,589046861906575359,593550255375515647,6.986380577087402,0.0013257452103102427,0.0002949219732069549,gm-3
204,-30.26,-2.44,2011-01-30 12:00:00,2011,1,30,0.15,5,0.0008967881088869542,g m-2,579873636396040191,584368439930388479,588868191267061759,593372271930769407,4.360711097717285,0.0010771037007395767,0.0002154221807978778,gm-3
205,-30.33,103.3,2011-03-09 12:00:00,2011,3,9,0.15,5,1.0191199799615918e-05,g m-2,579556977047240703,584042984488566783,588543285581053951,593046816488947711,5.65566873550415,1.95770438853226e-05,3.946480423791238e-06,gm-3
206,-30.8,107.19,2011-03-10 12:00:00,2011,3,10,0.15,5,0.0,g m-2,580014373884395519,584495983279210495,588997383883325439,593500914791219199,5.452912330627441,0.0,0.0,gm-3
207,-30.88,0.97,2011-01-31 12:00:00,2011,1,31,0.15,5,0.00027547292649371055,g m-2,579873636396040191,584016596209500159,588868741022875647,593371928333385727,0.0,0.00027547292649371055,5.509458529874211e-05,gm-3
208,-31.15,110.17,2011-03-11 12:00:00,2011,3,11,0.15,5,0.0,g m-2,580014373884395519,584495983279210495,588996834127511551,593500227596451839,9.490894317626953,0.0,0.0,gm-3
